open,low,high,close,change,changepercent,date miladi,date shamsi
"30,800","30,700","31,150","31,150",450,1.44%,20/07/2013,1392/04/29
"31,622","31,233","31,973","31,600",50,0.16%,18/07/2013,1392/04/27
"32,000","31,650","32,000","31,650",500,1.58%,17/07/2013,1392/04/26
"32,500","32,100","32,500","32,150",450,1.40%,16/07/2013,1392/04/25
"32,550","32,550","32,600","32,600",-,-,15/07/2013,1392/04/24
"32,750","32,550","32,750","32,600",100,0.31%,14/07/2013,1392/04/23
"32,700","32,350","32,700","32,700",414,1.27%,13/07/2013,1392/04/22
"33,114","32,888","33,471","33,114",36,0.11%,11/07/2013,1392/04/20
"33,300","33,100","33,300","33,150",150,0.45%,10/07/2013,1392/04/19
"33,050","32,900","33,050","33,000",100,0.30%,09/07/2013,1392/04/18
"33,150","32,950","33,150","33,100",250,0.76%,08/07/2013,1392/04/17
"33,350","33,300","33,500","33,350",400,1.21%,07/07/2013,1392/04/16
"33,200","32,950","33,200","32,950",508,1.54%,06/07/2013,1392/04/15
"33,541","33,247","33,728","33,458",192,0.57%,04/07/2013,1392/04/13
"33,550","33,550","33,650","33,650",50,0.15%,03/07/2013,1392/04/12
"33,550","33,400","33,650","33,600",100,0.30%,02/07/2013,1392/04/11
"34,000","33,700","34,000","33,700",200,0.59%,01/07/2013,1392/04/10
"34,100","33,750","34,100","33,900",400,1.19%,30/06/2013,1392/04/09
"33,600","33,400","33,600","33,500",280,0.84%,29/06/2013,1392/04/08
"33,560","33,020","34,070","33,220",380,1.14%,27/06/2013,1392/04/06
"33,700","33,600","34,000","33,600",650,1.97%,26/06/2013,1392/04/05
"32,400","32,400","33,200","32,950",400,1.23%,25/06/2013,1392/04/04
"30,710","30,130","33,230","32,550",1650,5.34%,23/06/2013,1392/04/02
"30,700","29,800","31,500","30,900",1300,4.21%,22/06/2013,1392/04/01
"33,300","31,900","33,400","32,200",800,2.48%,20/06/2013,1392/03/30
"33,500","32,850","33,500","33,000",1000,3.03%,19/06/2013,1392/03/29
"34,400","33,900","34,400","34,000",500,1.47%,18/06/2013,1392/03/28
"35,000","34,500","35,000","34,500",50,0.14%,17/06/2013,1392/03/27
"35,000","34,500","35,000","34,550",550,1.59%,16/06/2013,1392/03/26
"34,400","34,400","35,200","35,100",560,1.60%,15/06/2013,1392/03/25
"36,220","35,120","36,830","35,660",640,1.79%,13/06/2013,1392/03/23
"36,350","36,300","36,350","36,300",150,0.41%,12/06/2013,1392/03/22
"35,950","35,950","36,450","36,450",600,1.67%,11/06/2013,1392/03/21
"35,950","35,850","36,000","35,850",350,0.98%,10/06/2013,1392/03/20
"36,300","36,200","36,300","36,200",100,0.28%,09/06/2013,1392/03/19
"36,650","36,300","36,650","36,300",159,0.44%,08/06/2013,1392/03/18
"36,405","36,182","36,747","36,459",19,0.05%,06/06/2013,1392/03/16
"36,378","36,163","36,944","36,478",128,0.35%,03/06/2013,1392/03/13
"36,320","36,280","36,350","36,350",70,0.19%,02/06/2013,1392/03/12
"36,480","36,280","36,500","36,280",60,0.17%,01/06/2013,1392/03/11
"36,310","36,070","36,680","36,340",140,0.39%,30/05/2013,1392/03/09
"36,450","36,150","36,450","36,200",380,1.05%,29/05/2013,1392/03/08
"36,900","36,480","36,900","36,580",270,0.74%,28/05/2013,1392/03/07
"36,300","36,300","36,850","36,850",570,1.57%,27/05/2013,1392/03/06
"36,100","36,100","36,280","36,280",130,0.36%,26/05/2013,1392/03/05
"35,850","35,850","36,280","36,150",489,1.37%,25/05/2013,1392/03/04
"35,523","35,100","36,352","35,661",211,0.60%,23/05/2013,1392/03/02
"35,550","35,400","35,550","35,450",200,0.56%,22/05/2013,1392/03/01
"35,600","35,450","35,700","35,650",750,2.15%,21/05/2013,1392/02/31
"35,000","34,900","35,000","34,900",200,0.58%,20/05/2013,1392/02/30
"34,550","34,500","34,750","34,700",50,0.14%,19/05/2013,1392/02/29
"34,800","34,750","34,900","34,750",305,0.88%,18/05/2013,1392/02/28
"35,147","34,616","35,681","35,055",95,0.27%,16/05/2013,1392/02/26
"35,100","35,100","35,150","35,150",100,0.29%,15/05/2013,1392/02/25
"35,000","34,750","35,050","35,050",200,0.57%,14/05/2013,1392/02/24
"35,270","35,250","35,300","35,250",50,0.14%,13/05/2013,1392/02/23
"34,850","34,850","35,300","35,300",400,1.15%,12/05/2013,1392/02/22
"34,850","34,700","34,900","34,900",123,0.35%,11/05/2013,1392/02/21
"35,336","34,335","35,593","34,777",573,1.65%,09/05/2013,1392/02/19
"35,350","35,300","35,350","35,350",100,0.28%,08/05/2013,1392/02/18
"35,650","35,450","35,650","35,450",150,0.42%,07/05/2013,1392/02/17
"35,650","35,550","35,650","35,600",100,0.28%,06/05/2013,1392/02/16
"35,850","35,700","35,850","35,700",300,0.84%,05/05/2013,1392/02/15
"35,800","35,750","36,000","36,000",438,1.23%,04/05/2013,1392/02/14
"35,665","34,854","36,331","35,562",12,0.03%,02/05/2013,1392/02/12
"35,400","35,400","35,550","35,550",150,0.42%,01/05/2013,1392/02/11
"35,750","35,700","35,750","35,700",100,0.28%,30/04/2013,1392/02/10
"35,950","35,800","35,950","35,800",100,0.28%,29/04/2013,1392/02/09
"35,800","35,800","36,100","35,900",50,0.14%,28/04/2013,1392/02/08
"35,700","35,600","35,850","35,850",54,0.15%,27/04/2013,1392/02/07
"36,294","35,473","36,591","35,904",246,0.69%,25/04/2013,1392/02/05
"36,350","36,150","36,350","36,150",250,0.69%,24/04/2013,1392/02/04
"35,650","35,650","36,400","36,400",800,2.25%,23/04/2013,1392/02/03
"35,600","35,450","35,600","35,600",100,0.28%,22/04/2013,1392/02/02
"35,450","35,400","35,500","35,500",150,0.42%,21/04/2013,1392/02/01
"35,150","35,150","35,350","35,350",60,0.17%,20/04/2013,1392/01/31
"35,440","34,960","35,690","35,290",10,0.03%,18/04/2013,1392/01/29
"35,350","35,300","35,350","35,300",50,0.14%,17/04/2013,1392/01/28
"35,100","35,100","35,250","35,250",200,0.57%,16/04/2013,1392/01/27
"35,200","35,000","35,200","35,050",77,0.22%,15/04/2013,1392/01/26
"35,131","34,389","35,320","35,127",29,0.08%,13/04/2013,1392/01/24
"35,243","34,831","35,969","35,098",48,0.14%,11/04/2013,1392/01/22
"35,300","35,050","35,300","35,050",100,0.29%,10/04/2013,1392/01/21
"35,500","35,150","35,500","35,150",250,0.71%,09/04/2013,1392/01/20
"35,400","35,400","35,650","35,400",-,-,08/04/2013,1392/01/19
"36,150","35,400","36,150","35,400",950,2.68%,07/04/2013,1392/01/18
"36,000","35,950","36,400","36,350",1401,4.01%,06/04/2013,1392/01/17
"34,288","33,797","35,389","34,949",474,1.37%,04/04/2013,1392/01/15
"34,326","33,687","34,885","34,475",392,1.14%,03/04/2013,1392/01/14
"34,322","33,820","35,456","34,867",623,1.82%,31/03/2013,1392/01/11
"34,117","33,844","34,500","34,244",26,0.08%,30/03/2013,1392/01/10
"34,346","33,537","34,555","34,218",141,0.41%,28/03/2013,1392/01/08
"34,150","33,436","34,703","34,077",244,0.72%,27/03/2013,1392/01/07
"34,210","33,501","34,791","34,321",637,1.86%,26/03/2013,1392/01/06
"34,220","33,942","35,408","34,958",453,1.31%,25/03/2013,1392/01/05
"34,470","33,952","34,791","34,505",455,1.34%,18/03/2013,1391/12/28
"34,000","33,950","34,050","34,050",50,0.15%,17/03/2013,1391/12/27
"33,400","33,400","34,200","34,100",700,2.10%,16/03/2013,1391/12/26
"34,000","33,100","34,500","33,400",600,1.80%,14/03/2013,1391/12/24
"34,200","34,000","34,250","34,000",400,1.18%,13/03/2013,1391/12/23
"34,300","34,100","34,450","34,400",350,1.02%,12/03/2013,1391/12/22
"35,050","34,700","35,050","34,750",350,1.01%,11/03/2013,1391/12/21
"35,300","34,900","35,500","35,100",350,1.01%,10/03/2013,1391/12/20
"34,850","34,450","34,850","34,750",870,2.50%,09/03/2013,1391/12/19
"35,550","34,910","36,230","35,620",80,0.22%,07/03/2013,1391/12/17
"36,400","35,700","36,400","35,700",200,0.56%,06/03/2013,1391/12/16
"34,800","34,800","35,900","35,900",1500,4.36%,05/03/2013,1391/12/15
"33,300","33,300","34,700","34,400",1350,4.08%,04/03/2013,1391/12/14
"33,900","32,850","33,900","33,050",1850,5.60%,03/03/2013,1391/12/13
"36,100","34,900","36,100","34,900",1713,4.91%,02/03/2013,1391/12/12
"36,916","36,342","37,569","36,613",137,0.37%,28/02/2013,1391/12/10
"37,000","36,750","37,000","36,750",300,0.82%,27/02/2013,1391/12/09
"37,900","37,050","37,900","37,050",600,1.62%,26/02/2013,1391/12/08
"37,450","37,450","37,850","37,650",190,0.51%,25/02/2013,1391/12/07
"36,890","36,890","37,460","37,460",710,1.93%,24/02/2013,1391/12/06
"36,650","36,550","36,750","36,750",2,0.01%,23/02/2013,1391/12/05
"36,922","36,483","37,409","36,752",2,0.01%,21/02/2013,1391/12/03
"36,700","36,700","36,750","36,750",150,0.41%,20/02/2013,1391/12/02
"36,800","36,800","37,100","36,900",350,0.95%,19/02/2013,1391/12/01
"37,400","37,250","37,500","37,250",150,0.40%,18/02/2013,1391/11/30
"36,600","36,600","37,100","37,100",300,0.82%,17/02/2013,1391/11/29
"37,000","36,800","37,000","36,800",570,1.55%,16/02/2013,1391/11/28
"37,220","36,730","37,630","37,370",130,0.35%,14/02/2013,1391/11/26
"36,900","36,900","37,500","37,500",1000,2.74%,13/02/2013,1391/11/25
"36,000","35,900","36,500","36,500",700,1.92%,12/02/2013,1391/11/24
"37,500","37,200","37,500","37,200",750,2.02%,11/02/2013,1391/11/23
"38,250","37,710","38,640","37,950",460,1.21%,09/02/2013,1391/11/21
"38,160","37,880","39,110","38,410",210,0.55%,07/02/2013,1391/11/19
"37,900","37,900","38,200","38,200",1050,2.83%,06/02/2013,1391/11/18
"37,700","37,150","37,700","37,150",1350,3.63%,05/02/2013,1391/11/17
"38,900","38,500","38,900","38,500",250,0.65%,04/02/2013,1391/11/16
"37,700","37,700","38,250","38,250",150,0.39%,03/02/2013,1391/11/15
"38,100","37,800","38,100","38,100",730,1.92%,02/02/2013,1391/11/14
"39,060","38,370","39,520","38,830",70,0.18%,31/01/2013,1391/11/12
"37,800","37,800","38,900","38,900",2300,6.28%,30/01/2013,1391/11/11
"36,600","36,600","36,600","36,600",100,0.27%,28/01/2013,1391/11/09
"36,300","36,000","36,710","36,500",20,0.05%,27/01/2013,1391/11/08
"35,600","35,600","36,520","36,520",1097,3.10%,26/01/2013,1391/11/07
"35,014","34,775","35,695","35,423",173,0.49%,24/01/2013,1391/11/05
"35,400","35,200","35,400","35,250",350,0.99%,23/01/2013,1391/11/04
"36,500","34,960","36,500","35,600",590,1.66%,22/01/2013,1391/11/03
"35,240","35,240","36,500","36,190",2090,6.13%,21/01/2013,1391/11/02
"33,300","33,300","34,350","34,100",777,2.33%,19/01/2013,1391/10/30
"33,111","32,594","33,669","33,323",273,0.83%,17/01/2013,1391/10/28
"33,080","33,050","33,080","33,050",-,-,16/01/2013,1391/10/27
"33,300","33,010","33,300","33,050",-,-,15/01/2013,1391/10/26
"32,930","32,900","33,100","33,050",150,0.46%,14/01/2013,1391/10/25
"32,900","32,850","32,950","32,900",100,0.30%,13/01/2013,1391/10/24
"32,730","32,180","33,450","32,800",-,-,10/01/2013,1391/10/21
"32,800","32,800","32,800","32,800",50,0.15%,09/01/2013,1391/10/20
"32,550","32,550","33,250","32,850",190,0.58%,08/01/2013,1391/10/19
"32,420","32,400","32,660","32,660",310,0.96%,07/01/2013,1391/10/18
"32,400","32,300","32,400","32,350",110,0.34%,06/01/2013,1391/10/17
"32,400","32,330","32,460","32,460",82,0.25%,05/01/2013,1391/10/16
"32,350","32,110","32,539","32,378",72,0.22%,02/01/2013,1391/10/13
"32,350","32,350","32,500","32,450",50,0.15%,01/01/2013,1391/10/12
"32,400","32,400","32,550","32,400",-,-,31/12/2012,1391/10/11
"32,900","32,400","32,900","32,400",100,0.31%,30/12/2012,1391/10/10
"31,950","31,600","32,300","32,300",280,0.87%,29/12/2012,1391/10/09
"32,840","32,070","33,480","32,580",20,0.06%,27/12/2012,1391/10/07
"32,850","32,600","32,850","32,600",150,0.46%,26/12/2012,1391/10/06
"32,640","32,480","33,280","32,750",570,1.74%,25/12/2012,1391/10/05
"34,200","33,320","34,200","33,320",-,-,24/12/2012,1391/10/04
"33,500","33,320","33,500","33,320",920,2.84%,23/12/2012,1391/10/03
"31,800","31,800","32,400","32,400",1300,4.18%,22/12/2012,1391/10/02
"31,400","30,900","31,900","31,100",100,0.32%,20/12/2012,1391/09/30
"31,000","31,000","31,000","31,000",150,0.49%,19/12/2012,1391/09/29
"31,250","30,850","31,350","30,850",250,0.81%,18/12/2012,1391/09/28
"30,900","30,900","31,100","31,100",770,2.54%,17/12/2012,1391/09/27
"30,000","30,000","30,330","30,330",330,1.10%,16/12/2012,1391/09/26
"30,000","30,000","30,000","30,000",270,0.91%,15/12/2012,1391/09/25
"29,970","29,170","30,150","29,730",470,1.58%,13/12/2012,1391/09/23
"30,200","30,200","30,200","30,200",250,0.83%,12/12/2012,1391/09/22
"29,950","29,950","29,950","29,950",150,0.50%,11/12/2012,1391/09/21
"30,100","30,100","30,100","30,100",300,1.01%,10/12/2012,1391/09/20
"29,800","29,800","29,800","29,800",800,2.76%,09/12/2012,1391/09/19
"29,000","29,000","29,000","29,000",300,1.03%,08/12/2012,1391/09/18
"29,300","29,300","29,300","29,300",-,-,06/12/2012,1391/09/16
"29,300","29,300","29,300","29,300",-,-,05/12/2012,1391/09/15
"29,300","29,300","29,300","29,300",200,0.69%,04/12/2012,1391/09/14
"29,100","29,100","29,100","29,100",200,0.69%,03/12/2012,1391/09/13
"29,300","29,300","29,300","29,300",-,-,02/12/2012,1391/09/12
"29,300","29,300","29,300","29,300",250,0.86%,01/12/2012,1391/09/11
"28,810","28,270","29,630","29,050",350,1.22%,29/11/2012,1391/09/09
"28,700","28,700","28,700","28,700",300,1.05%,28/11/2012,1391/09/08
"29,000","29,000","29,000","29,000",1000,3.57%,27/11/2012,1391/09/07
"28,000","28,000","28,000","28,000",1000,3.57%,26/11/2012,1391/09/06
"29,000","29,000","29,000","29,000",-,-,22/11/2012,1391/09/02
"28,400","28,400","29,000","29,000",600,2.11%,21/11/2012,1391/09/01
"28,400","28,400","28,400","28,400",1900,7.17%,20/11/2012,1391/08/30
"26,500","26,500","26,500","26,500",1500,5.66%,19/11/2012,1391/08/29
"28,000","28,000","28,000","28,000",500,1.79%,18/11/2012,1391/08/28
"28,500","28,500","28,500","28,500",1300,4.56%,17/11/2012,1391/08/27
"29,800","29,800","29,800","29,800",-,-,15/11/2012,1391/08/25
"29,800","29,800","29,800","29,800",-,-,14/11/2012,1391/08/24
"29,800","29,800","29,800","29,800",200,0.67%,13/11/2012,1391/08/23
"30,000","30,000","30,000","30,000",500,1.67%,12/11/2012,1391/08/22
"30,500","30,500","30,500","30,500",200,0.66%,11/11/2012,1391/08/21
"30,700","30,700","30,700","30,700",1100,3.58%,10/11/2012,1391/08/20
"31,800","31,800","31,800","31,800",-,-,08/11/2012,1391/08/18
"31,800","31,800","31,800","31,800",-,-,07/11/2012,1391/08/17
"31,800","31,800","31,800","31,800",200,0.63%,06/11/2012,1391/08/16
"32,000","32,000","32,000","32,000",2500,8.47%,05/11/2012,1391/08/15
"29,500","29,500","29,500","29,500",3400,11.53%,04/11/2012,1391/08/14
"32,900","32,900","32,900","32,900",-,-,01/11/2012,1391/08/11
"32,900","32,900","32,900","32,900",-,-,31/10/2012,1391/08/10
"32,900","32,900","32,900","32,900",100,0.30%,30/10/2012,1391/08/09
"33,000","33,000","33,000","33,000",400,1.21%,29/10/2012,1391/08/08
"33,400","33,400","33,400","33,400",500,1.52%,28/10/2012,1391/08/07
"32,900","32,900","32,900","32,900",1100,3.34%,27/10/2012,1391/08/06
"34,000","34,000","34,000","34,000",-,-,25/10/2012,1391/08/04
"34,000","34,000","34,000","34,000",-,-,24/10/2012,1391/08/03
"34,000","34,000","34,000","34,000",1300,3.98%,23/10/2012,1391/08/02
"33,000","32,700","33,000","32,700",3300,10.09%,22/10/2012,1391/08/01
"36,000","36,000","36,000","36,000",600,1.69%,21/10/2012,1391/07/30
"35,500","35,000","35,500","35,400",440,1.24%,20/10/2012,1391/07/29
"35,040","34,720","36,070","35,840",540,1.53%,18/10/2012,1391/07/27
"33,350","33,350","36,000","35,300",1950,5.85%,17/10/2012,1391/07/26
"33,350","33,350","33,350","33,350",2650,7.95%,16/10/2012,1391/07/25
"36,000","36,000","36,000","36,000",800,2.27%,15/10/2012,1391/07/24
"34,600","34,600","35,400","35,200",1200,3.53%,14/10/2012,1391/07/23
"33,700","33,500","34,200","34,000",52,0.15%,13/10/2012,1391/07/22
"33,409","33,014","34,494","33,948",698,2.10%,11/10/2012,1391/07/20
"33,000","33,000","33,450","33,250",250,0.76%,10/10/2012,1391/07/19
"32,200","31,250","33,500","33,000",-,-,09/10/2012,1391/07/18
"34,000","33,000","34,500","33,000",400,1.21%,08/10/2012,1391/07/17
"30,670","30,670","33,400","33,400",3400,11.33%,07/10/2012,1391/07/16
"29,800","28,500","31,200","30,000",-,-,06/10/2012,1391/07/15
"30,000","29,000","30,000","30,000",-,-,04/10/2012,1391/07/13
"31,000","29,600","32,000","30,000",4000,13.33%,03/10/2012,1391/07/12
"35,700","30,000","36,300","34,000",2100,6.18%,02/10/2012,1391/07/11
"33,300","33,300","36,100","36,100",1400,4.03%,01/10/2012,1391/07/10
"29,680","29,680","34,700","34,700",4900,16.44%,30/09/2012,1391/07/09
"29,600","29,410","29,800","29,800",2850,10.58%,29/09/2012,1391/07/08
"26,880","26,360","27,440","26,950",50,0.19%,27/09/2012,1391/07/06
"26,760","26,760","26,900","26,900",600,2.28%,26/09/2012,1391/07/05
"26,150","26,120","26,460","26,300",820,3.22%,25/09/2012,1391/07/04
"25,310","25,310","26,530","25,480",280,1.11%,24/09/2012,1391/07/03
"24,600","24,600","25,300","25,200",440,1.78%,23/09/2012,1391/07/02
"24,660","24,510","24,780","24,760",287,1.17%,22/09/2012,1391/07/01
"24,685","24,262","24,884","24,473",93,0.38%,20/09/2012,1391/06/30
"24,340","24,340","24,410","24,380",100,0.41%,19/09/2012,1391/06/29
"24,210","23,990","24,360","24,280",80,0.33%,18/09/2012,1391/06/28
"24,700","24,300","24,820","24,360",570,2.34%,17/09/2012,1391/06/27
"24,470","24,470","25,240","24,930",460,1.88%,16/09/2012,1391/06/26
"24,350","24,320","24,550","24,470",275,1.14%,15/09/2012,1391/06/25
"23,865","23,686","24,378","24,195",539,2.23%,13/09/2012,1391/06/23
"24,946","24,320","25,225","24,734",16,0.06%,11/09/2012,1391/06/21
"25,200","24,250","25,200","24,750",850,3.43%,10/09/2012,1391/06/20
"24,900","24,900","26,300","25,600",1120,4.58%,09/09/2012,1391/06/19
"23,140","23,140","24,480","24,480",2104,9.40%,08/09/2012,1391/06/18
"22,441","22,143","22,871","22,376",166,0.75%,06/09/2012,1391/06/16
"22,370","22,210","22,500","22,210",30,0.14%,05/09/2012,1391/06/15
"21,820","21,810","22,190","22,180",360,1.65%,04/09/2012,1391/06/14
"21,820","21,750","21,910","21,820",90,0.41%,03/09/2012,1391/06/13
"21,500","21,330","21,730","21,730",140,0.65%,02/09/2012,1391/06/12
"21,780","21,590","21,780","21,590",324,1.50%,01/09/2012,1391/06/11
"21,894","21,716","22,266","21,914",83,0.38%,30/08/2012,1391/06/09
"21,901","21,612","22,021","21,831",109,0.50%,29/08/2012,1391/06/08
"21,930","21,930","21,950","21,940",-,-,28/08/2012,1391/06/07
"21,930","21,930","21,940","21,940",20,0.09%,27/08/2012,1391/06/06
"21,750","21,720","21,960","21,960",230,1.06%,26/08/2012,1391/06/05
"22,000","21,650","22,000","21,730",29,0.13%,25/08/2012,1391/06/04
"21,589","21,427","21,970","21,701",71,0.33%,23/08/2012,1391/06/02
"21,420","21,420","21,690","21,630",270,1.26%,22/08/2012,1391/06/01
"21,360","21,290","21,360","21,360",120,0.56%,21/08/2012,1391/05/31
"21,230","20,960","21,680","21,240",11,0.05%,18/08/2012,1391/05/28
"21,291","21,059","21,738","21,251",9,0.04%,16/08/2012,1391/05/26
"21,110","21,060","21,260","21,260",190,0.90%,15/08/2012,1391/05/25
"21,230","21,070","21,240","21,070",140,0.66%,14/08/2012,1391/05/24
"21,290","21,210","21,310","21,210",90,0.42%,13/08/2012,1391/05/23
"21,400","21,290","21,410","21,300",180,0.85%,12/08/2012,1391/05/22
"21,390","21,370","21,520","21,480",208,0.98%,11/08/2012,1391/05/21
"20,739","20,338","21,474","21,272",322,1.54%,09/08/2012,1391/05/19
"20,700","20,570","20,950","20,950",100,0.48%,08/08/2012,1391/05/18
"21,970","20,850","21,970","20,850",1130,5.42%,07/08/2012,1391/05/17
"21,800","21,570","22,100","21,980",520,2.42%,06/08/2012,1391/05/16
"20,700","20,700","21,550","21,460",1020,4.99%,05/08/2012,1391/05/15
"20,040","20,040","20,480","20,440",250,1.24%,04/08/2012,1391/05/14
"20,072","19,947","20,397","20,190",-,-,02/08/2012,1391/05/12
"20,080","20,080","20,250","20,190",120,0.60%,01/08/2012,1391/05/11
"19,820","19,800","20,080","20,070",360,1.83%,31/07/2012,1391/05/10
"19,710","19,630","19,710","19,710",30,0.15%,30/07/2012,1391/05/09
"19,500","19,500","19,680","19,680",210,1.08%,29/07/2012,1391/05/08
"19,650","19,420","19,650","19,470",103,0.53%,28/07/2012,1391/05/07
"19,443","19,279","19,835","19,573",3,0.02%,26/07/2012,1391/05/05
"19,350","19,350","19,600","19,570",280,1.45%,25/07/2012,1391/05/04
"19,200","19,200","19,340","19,290",80,0.42%,24/07/2012,1391/05/03
"19,100","19,100","19,230","19,210",130,0.68%,23/07/2012,1391/05/02
"18,960","18,960","19,090","19,080",90,0.47%,22/07/2012,1391/05/01
"19,070","18,980","19,080","18,990",110,0.58%,21/07/2012,1391/04/31
